Date,Open,High,Low,Close,Volume
24-Dec-09,6.15,6.20,6.00,6.20,17610
23-Dec-09,6.24,6.24,6.04,6.10,85967
22-Dec-09,6.15,6.20,6.03,6.13,68323
21-Dec-09,5.86,6.40,5.70,6.19,77474
18-Dec-09,6.02,6.05,5.80,5.81,43521
17-Dec-09,5.93,5.93,5.85,5.88,24721
16-Dec-09,6.05,6.08,5.91,5.94,61511
15-Dec-09,6.10,6.11,5.92,5.95,101628
14-Dec-09,6.11,6.20,6.02,6.15,88124
11-Dec-09,6.15,6.25,5.95,6.11,90225
10-Dec-09,6.24,6.24,6.02,6.18,31046
9-Dec-09,6.10,6.20,6.08,6.10,40777
8-Dec-09,6.23,6.30,6.01,6.15,94426
7-Dec-09,6.06,6.58,6.05,6.12,294143
4-Dec-09,6.10,6.23,6.01,6.06,77225
3-Dec-09,5.92,6.53,5.81,6.06,290489
2-Dec-09,6.12,6.20,5.80,5.90,186345
1-Dec-09,6.53,6.60,6.00,6.11,581330
30-Nov-09,7.04,7.40,6.94,7.30,176744
27-Nov-09,6.92,7.45,6.82,7.05,87588
26-Nov-09,6.82,6.82,6.82,6.82,0
25-Nov-09,7.10,7.18,6.76,6.82,102330
24-Nov-09,7.51,7.51,6.73,7.09,180693
23-Nov-09,7.80,7.95,7.38,7.58,192987
20-Nov-09,7.80,8.10,7.61,7.79,75208
19-Nov-09,7.74,7.99,7.60,7.94,156302
18-Nov-09,8.50,8.57,7.45,7.80,453352
17-Nov-09,10.30,11.29,8.24,8.24,1652180
16-Nov-09,8.10,8.50,7.50,7.98,454856
13-Nov-09,6.27,7.75,6.11,7.60,215044
12-Nov-09,5.91,6.10,5.80,6.10,17069
11-Nov-09,5.90,5.90,5.75,5.81,6000
10-Nov-09,5.95,6.14,5.55,5.90,28138
9-Nov-09,5.34,5.95,5.16,5.95,44414
6-Nov-09,5.32,5.59,5.00,5.35,34935
5-Nov-09,5.35,5.72,5.23,5.25,29029
4-Nov-09,4.95,5.60,4.94,5.35,22805
3-Nov-09,4.90,5.09,4.90,4.99,10645
2-Nov-09,5.13,5.13,4.90,4.90,27837
30-Oct-09,5.85,5.85,4.95,5.15,39750
29-Oct-09,5.02,5.40,5.01,5.40,18696
28-Oct-09,6.10,6.10,5.02,5.21,46519
27-Oct-09,6.26,6.26,5.30,5.39,36382
26-Oct-09,6.24,6.24,5.42,5.64,64119
23-Oct-09,6.33,6.50,6.15,6.27,37342
22-Oct-09,6.46,6.49,6.23,6.44,37192
21-Oct-09,6.50,6.65,6.37,6.50,34835
20-Oct-09,6.39,6.76,6.30,6.50,44571
30-Sep-09,7.91,8.75,7.90,8.10,69234
29-Sep-09,7.08,8.40,7.08,8.16,68380
28-Sep-09,7.50,7.99,7.05,7.65,65381
24-Sep-09,8.92,8.92,6.51,7.80,174747
23-Sep-09,8.10,10.00,8.10,8.91,118079
22-Sep-09,10.23,11.12,9.75,10.14,480764
21-Sep-09,11.21,12.19,9.71,10.09,746501
18-Sep-09,9.47,11.56,9.00,11.56,1303377
17-Sep-09,9.49,10.39,8.46,9.35,972777
16-Sep-09,9.50,10.80,9.00,9.53,981451
15-Sep-09,12.59,12.59,9.28,9.64,2368334
14-Sep-09,4.70,14.20,4.65,12.69,6809813
11-Sep-09,4.04,4.27,4.04,4.04,5830
10-Sep-09,4.10,4.25,3.95,4.05,28380
9-Sep-09,4.10,4.59,4.02,4.25,76748
8-Sep-09,4.09,4.10,4.05,4.10,5205
4-Sep-09,4.05,4.21,3.99,4.05,27820
3-Sep-09,3.98,4.09,3.96,4.02,12606
2-Sep-09,3.74,3.98,3.70,3.92,16948
1-Sep-09,3.59,3.67,3.57,3.67,13947
31-Aug-09,3.46,3.50,3.40,3.50,6482
28-Aug-09,3.43,3.43,3.30,3.35,3558
27-Aug-09,3.38,3.63,3.03,3.50,7967
26-Aug-09,3.25,3.66,3.25,3.57,8795
25-Aug-09,3.40,3.49,2.83,3.37,9451
24-Aug-09,3.53,3.82,3.26,3.26,10037
21-Aug-09,3.97,3.97,3.31,3.66,15577
20-Aug-09,3.25,3.59,3.25,3.50,5014
19-Aug-09,3.35,3.35,3.10,3.26,10592
18-Aug-09,3.45,3.60,3.45,3.45,21338
17-Aug-09,3.95,3.95,3.30,3.47,41316
14-Aug-09,3.88,4.22,3.65,4.01,45644
13-Aug-09,4.19,4.30,3.30,3.80,117191
12-Aug-09,3.19,4.89,2.78,4.19,289308
10-Aug-09,1.95,2.42,1.95,2.10,38352
7-Aug-09,1.97,1.98,1.80,1.85,5150
