Date,Open,High,Low,Close,Volume
12-Oct-09,1.89,1.90,1.85,1.85,178617
9-Oct-09,1.91,1.92,1.83,1.86,293454
8-Oct-09,1.90,1.94,1.88,1.88,221977
7-Oct-09,1.90,1.95,1.86,1.89,235349
6-Oct-09,1.89,1.95,1.85,1.89,506755
5-Oct-09,1.79,1.90,1.79,1.86,355591
2-Oct-09,1.73,1.80,1.67,1.75,513571
1-Oct-09,1.85,1.88,1.70,1.80,670621
30-Sep-09,1.93,1.95,1.83,1.83,415574
29-Sep-09,1.94,1.95,1.85,1.91,343395
28-Sep-09,1.83,2.00,1.82,1.93,568396
25-Sep-09,1.80,1.96,1.80,1.82,536626
24-Sep-09,1.99,2.00,1.82,1.83,900763
23-Sep-09,2.10,2.13,1.98,2.00,981285
22-Sep-09,2.15,2.15,2.02,2.08,567838
21-Sep-09,2.13,2.13,2.04,2.09,718318
18-Sep-09,2.24,2.31,2.10,2.16,629762
17-Sep-09,2.30,2.43,2.17,2.23,1291847
16-Sep-09,2.32,2.37,2.30,2.33,1121837
15-Sep-09,2.17,2.28,2.15,2.25,1320103
14-Sep-09,2.17,2.21,2.06,2.11,1156983
11-Sep-09,2.34,2.34,2.15,2.23,2188939
10-Sep-09,2.10,2.24,2.01,2.07,4148536
9-Sep-09,1.60,1.98,1.55,1.97,3488127
8-Sep-09,1.57,1.59,1.54,1.59,347998
4-Sep-09,1.52,1.52,1.46,1.51,189343
3-Sep-09,1.43,1.49,1.43,1.49,218699
2-Sep-09,1.46,1.46,1.40,1.43,354244
1-Sep-09,1.55,1.55,1.45,1.45,321114
31-Aug-09,1.52,1.56,1.50,1.52,233384
28-Aug-09,1.55,1.60,1.53,1.54,324341
27-Aug-09,1.58,1.58,1.52,1.56,217912
26-Aug-09,1.54,1.59,1.54,1.58,245116
25-Aug-09,1.61,1.63,1.55,1.58,349322
24-Aug-09,1.65,1.68,1.60,1.62,405918
21-Aug-09,1.60,1.69,1.60,1.60,539184
20-Aug-09,1.56,1.61,1.54,1.60,260370
19-Aug-09,1.55,1.62,1.53,1.59,221820
18-Aug-09,1.55,1.56,1.52,1.55,286874
17-Aug-09,1.55,1.55,1.46,1.52,391462
14-Aug-09,1.66,1.66,1.56,1.59,272036
13-Aug-09,1.70,1.71,1.60,1.63,313799
12-Aug-09,1.60,1.67,1.58,1.63,248336
10-Aug-09,1.75,1.81,1.71,1.74,578022
7-Aug-09,1.99,2.00,1.71,1.71,832447
6-Aug-09,2.05,2.05,1.80,1.83,849338
5-Aug-09,1.88,2.03,1.88,1.99,726070
4-Aug-09,1.76,1.85,1.75,1.85,643286
3-Aug-09,1.73,1.78,1.71,1.75,565761
31-Jul-09,1.60,1.70,1.60,1.68,340747
30-Jul-09,1.56,1.65,1.56,1.63,325101
